PHU,date,population,rate_ED,count_ED,rate_hosp,count_hosp,rate_death,count_death
Haliburton,2011-07-01,176387,68.0,10,13.6,2,6.8,1.0
Haliburton,2011-08-01,176495,13.6,2,13.6,2,6.8,1.0
Haliburton,2011-09-01,176603,61.2,9,61.2,9,13.6,2.0
Haliburton,2011-10-01,176711,27.2,4,20.4,3,0.0,0.0
Haliburton,2011-11-01,176818,54.3,8,33.9,5,0.0,0.0
Haliburton,2011-12-01,176926,33.9,5,6.8,1,0.0,0.0
Haliburton,2012-01-01,177034,20.3,3,13.6,2,13.6,2.0
Haliburton,2012-02-01,177142,67.7,10,40.6,6,0.0,0.0
Haliburton,2012-03-01,177250,40.6,6,40.6,6,13.5,2.0
Haliburton,2012-04-01,177358,74.4,11,20.3,3,6.8,1.0
Haliburton,2012-05-01,177465,40.6,6,20.3,3,6.8,1.0
Haliburton,2012-06-01,177573,47.3,7,20.3,3,6.8,1.0
Haliburton,2012-07-01,177681,47.3,7,27.0,4,0.0,0.0
Haliburton,2012-08-01,177742,47.3,7,27.0,4,6.8,1.0
Haliburton,2012-09-01,177803,20.2,3,27.0,4,0.0,0.0
Haliburton,2012-10-01,177864,6.7,1,6.7,1,6.7,1.0
Haliburton,2012-11-01,177925,13.5,2,6.7,1,0.0,0.0
Haliburton,2012-12-01,177986,27.0,4,13.5,2,0.0,0.0
Haliburton,2013-01-01,178047,47.2,7,27.0,4,6.7,1.0
Haliburton,2013-02-01,178108,20.2,3,20.2,3,13.5,2.0
Haliburton,2013-03-01,178169,53.9,8,13.5,2,13.5,2.0
Haliburton,2013-04-01,178230,6.7,1,13.5,2,6.7,1.0
Haliburton,2013-05-01,178291,53.8,8,13.5,2,13.5,2.0
Haliburton,2013-06-01,178352,6.7,1,0.0,0,6.7,1.0
Haliburton,2013-07-01,178413,26.9,4,13.5,2,0.0,0.0
Haliburton,2013-08-01,178461,20.2,3,6.7,1,0.0,0.0
Haliburton,2013-09-01,178510,26.9,4,6.7,1,6.7,1.0
Haliburton,2013-10-01,178558,33.6,5,13.4,2,6.7,1.0
Haliburton,2013-11-01,178606,26.9,4,26.9,4,0.0,0.0
Haliburton,2013-12-01,178654,20.2,3,13.4,2,6.7,1.0
Haliburton,2014-01-01,178703,60.4,9,6.7,1,6.7,1.0
Haliburton,2014-02-01,178751,53.7,8,20.1,3,13.4,2.0
Haliburton,2014-03-01,178799,60.4,9,6.7,1,13.4,2.0
Haliburton,2014-04-01,178847,33.5,5,0.0,0,0.0,0.0
Haliburton,2014-05-01,178896,20.1,3,0.0,0,13.4,2.0
Haliburton,2014-06-01,178944,26.8,4,13.4,2,6.7,1.0
Haliburton,2014-07-01,178992,33.5,5,6.7,1,0.0,0.0
Haliburton,2014-08-01,179095,26.8,4,20.1,3,6.7,1.0
Haliburton,2014-09-01,179197,20.1,3,20.1,3,6.7,1.0
Haliburton,2014-10-01,179300,46.8,7,20.1,3,0.0,0.0
Haliburton,2014-11-01,179402,80.3,12,26.8,4,0.0,0.0
Haliburton,2014-12-01,179505,40.1,6,6.7,1,0.0,0.0
Haliburton,2015-01-01,179607,60.1,9,6.7,1,6.7,1.0
Haliburton,2015-02-01,179710,13.4,2,6.7,1,0.0,0.0
Haliburton,2015-03-01,179812,33.4,5,33.4,5,6.7,1.0
Haliburton,2015-04-01,179915,33.3,5,13.3,2,0.0,0.0
Haliburton,2015-05-01,180017,40.0,6,20.0,3,13.3,2.0
Haliburton,2015-06-01,180120,20.0,3,13.3,2,6.7,1.0
Haliburton,2015-07-01,180222,53.3,8,26.6,4,6.7,1.0
Haliburton,2015-08-01,180338,26.6,4,0.0,0,6.7,1.0
Haliburton,2015-09-01,180455,39.9,6,19.9,3,6.6,1.0
Haliburton,2015-10-01,180571,53.2,8,13.3,2,0.0,0.0
Haliburton,2015-11-01,180687,39.8,6,13.3,2,0.0,0.0
Haliburton,2015-12-01,180803,19.9,3,13.3,2,19.9,3.0
Haliburton,2016-01-01,180920,33.2,5,13.3,2,0.0,0.0
Haliburton,2016-02-01,181036,92.8,14,26.5,4,6.6,1.0
Haliburton,2016-03-01,181152,39.7,6,0.0,0,6.6,1.0
Haliburton,2016-04-01,181268,33.1,5,0.0,0,0.0,0.0
Haliburton,2016-05-01,181385,39.7,6,33.1,5,19.8,3.0
Haliburton,2016-06-01,181501,33.1,5,19.8,3,6.6,1.0
Haliburton,2016-07-01,181617,26.4,4,6.6,1,0.0,0.0
Haliburton,2016-08-01,181760,13.2,2,6.6,1,6.6,1.0
Haliburton,2016-09-01,181903,39.6,6,19.8,3,0.0,0.0
Haliburton,2016-10-01,182046,65.9,10,13.2,2,0.0,0.0
Haliburton,2016-11-01,182188,26.3,4,0.0,0,0.0,0.0
Haliburton,2016-12-01,182331,46.1,7,13.2,2,6.6,1.0
Haliburton,2017-01-01,182474,39.5,6,19.7,3,13.2,2.0
Haliburton,2017-02-01,182617,32.9,5,6.6,1,0.0,0.0
Haliburton,2017-03-01,182760,59.1,9,13.1,2,0.0,0.0
Haliburton,2017-04-01,182903,39.4,6,19.7,3,0.0,0.0
Haliburton,2017-05-01,183045,45.9,7,19.7,3,0.0,0.0
Haliburton,2017-06-01,183188,65.5,10,6.6,1,0.0,0.0
Haliburton,2017-07-01,183331,78.5,12,19.6,3,0.0,0.0
Haliburton,2017-08-01,183467,117.7,18,13.1,2,13.1,2.0
Haliburton,2017-09-01,183603,104.6,16,13.1,2,26.1,4.0
Haliburton,2017-10-01,183739,65.3,10,26.1,4,0.0,0.0
Haliburton,2017-11-01,183874,65.3,10,6.5,1,6.5,1.0
Haliburton,2017-12-01,184010,58.7,9,19.6,3,6.5,1.0
Haliburton,2018-01-01,184146,45.6,7,0.0,0,6.5,1.0
Haliburton,2018-02-01,184282,58.6,9,6.5,1,0.0,0.0
Haliburton,2018-03-01,184418,84.6,13,13.0,2,26.0,4.0
Haliburton,2018-04-01,184554,91.0,14,19.5,3,13.0,2.0
Haliburton,2018-05-01,184689,97.5,15,52.0,8,6.5,1.0
Haliburton,2018-06-01,184825,58.4,9,13.0,2,26.0,4.0
Haliburton,2018-07-01,184961,77.9,12,6.5,1,19.5,3.0
Haliburton,2018-08-01,185091,64.8,10,13.0,2,6.5,1.0
Haliburton,2018-09-01,185221,110.1,17,25.9,4,25.9,4.0
Haliburton,2018-10-01,185351,103.6,16,12.9,2,32.4,5.0
Haliburton,2018-11-01,185481,71.2,11,6.5,1,12.9,2.0
Haliburton,2018-12-01,185611,135.8,21,19.4,3,19.4,3.0
Haliburton,2019-01-01,185741,71.1,11,12.9,2,12.9,2.0
Haliburton,2019-02-01,185870,142.0,22,32.3,5,6.5,1.0
Haliburton,2019-03-01,186000,116.1,18,12.9,2,25.8,4.0
Haliburton,2019-04-01,186130,212.8,33,25.8,4,19.3,3.0
Haliburton,2019-05-01,186260,161.1,25,12.9,2,12.9,2.0
Haliburton,2019-06-01,186390,64.4,10,25.8,4,6.4,1.0
Haliburton,2019-07-01,186520,77.2,12,12.9,2,6.4,1.0
Haliburton,2019-08-01,186644,109.3,17,19.3,3,6.4,1.0
Haliburton,2019-09-01,186767,51.4,8,25.7,4,0.0,0.0
Haliburton,2019-10-01,186891,57.8,9,19.3,3,6.4,1.0
Haliburton,2019-11-01,187014,102.7,16,6.4,1,19.2,3.0
Haliburton,2019-12-01,187138,76.9,12,19.2,3,6.4,1.0
Haliburton,2020-01-01,187261,70.5,11,12.8,2,32.0,5.0
Haliburton,2020-02-01,187385,134.5,21,32.0,5,6.4,1.0
Haliburton,2020-03-01,187508,76.8,12,25.6,4,6.4,1.0
Haliburton,2020-04-01,187632,102.3,16,6.4,1,,
Haliburton,2020-05-01,187755,140.6,22,6.4,1,,
Haliburton,2020-06-01,187879,89.4,14,25.5,4,,
Halton Region,2003-01-01,409518,5.9,2,5.9,2,,
Halton Region,2003-02-01,410562,8.8,3,11.7,4,,
Halton Region,2003-03-01,411606,17.5,6,17.5,6,,
Halton Region,2003-04-01,412650,8.7,3,11.6,4,,
Halton Region,2003-05-01,413693,5.8,2,2.9,1,,
Halton Region,2003-06-01,414737,14.5,5,0.0,0,,
Halton Region,2003-07-01,415781,11.5,4,14.4,5,,
Halton Region,2003-08-01,416997,11.5,4,11.5,4,,
Halton Region,2003-09-01,418212,8.6,3,20.1,7,,
Halton Region,2003-10-01,419428,11.4,4,8.6,3,,
Halton Region,2003-11-01,420644,14.3,5,8.6,3,,
Halton Region,2003-12-01,421859,2.8,1,8.5,3,,
Halton Region,2004-01-01,423075,11.3,4,2.8,1,,
Halton Region,2004-02-01,424291,8.5,3,11.3,4,,
Halton Region,2004-03-01,425506,5.6,2,2.8,1,,
Halton Region,2004-04-01,426722,5.6,2,5.6,2,,
Halton Region,2004-05-01,427938,11.2,4,19.6,7,,
Halton Region,2004-06-01,429153,0.0,0,2.8,1,,
Halton Region,2004-07-01,430369,8.4,3,5.6,2,,
Halton Region,2004-08-01,431523,13.9,5,11.1,4,,
Halton Region,2004-09-01,432677,2.8,1,13.9,5,,
Halton Region,2004-10-01,433831,11.1,4,8.3,3,,
Halton Region,2004-11-01,434985,13.8,5,5.5,2,,
Halton Region,2004-12-01,436139,22.0,8,11.0,4,,
Halton Region,2005-01-01,437294,11.0,4,8.2,3,5.5,2.0
Halton Region,2005-02-01,438448,19.2,7,8.2,3,0.0,0.0
Halton Region,2005-03-01,439602,8.2,3,5.5,2,0.0,0.0
Halton Region,2005-04-01,440756,2.7,1,2.7,1,0.0,0.0
Halton Region,2005-05-01,441910,5.4,2,5.4,2,5.4,2.0
Halton Region,2005-06-01,443064,13.5,5,13.5,5,0.0,0.0
Halton Region,2005-07-01,444218,0.0,0,5.4,2,2.7,1.0
Halton Region,2005-08-01,445343,2.7,1,0.0,0,0.0,0.0
Halton Region,2005-09-01,446469,5.4,2,5.4,2,0.0,0.0
Halton Region,2005-10-01,447594,5.4,2,8.0,3,5.4,2.0
Halton Region,2005-11-01,448719,5.3,2,13.4,5,2.7,1.0
Halton Region,2005-12-01,449844,24.0,9,13.3,5,2.7,1.0
Halton Region,2006-01-01,450970,13.3,5,18.6,7,2.7,1.0
Halton Region,2006-02-01,452095,13.3,5,13.3,5,0.0,0.0
Halton Region,2006-03-01,453220,10.6,4,7.9,3,2.6,1.0
Halton Region,2006-04-01,454345,7.9,3,2.6,1,0.0,0.0
Halton Region,2006-05-01,455471,7.9,3,10.5,4,7.9,3.0
Halton Region,2006-06-01,456596,7.9,3,7.9,3,7.9,3.0
Halton Region,2006-07-01,457721,13.1,5,7.9,3,0.0,0.0
Halton Region,2006-08-01,458590,13.1,5,13.1,5,2.6,1.0
Halton Region,2006-09-01,459458,0.0,0,18.3,7,0.0,0.0
Halton Region,2006-10-01,460327,15.6,6,18.2,7,2.6,1.0
Halton Region,2006-11-01,461195,26.0,10,13.0,5,0.0,0.0
Halton Region,2006-12-01,462064,2.6,1,5.2,2,0.0,0.0
Halton Region,2007-01-01,462932,18.1,7,0.0,0,2.6,1.0
Halton Region,2007-02-01,463801,7.8,3,5.2,2,0.0,0.0
Halton Region,2007-03-01,464669,7.7,3,2.6,1,0.0,0.0
Halton Region,2007-04-01,465538,15.5,6,0.0,0,0.0,0.0
Halton Region,2007-05-01,466406,0.0,0,5.1,2,2.6,1.0
Halton Region,2007-06-01,467275,36.0,14,15.4,6,5.1,2.0
Halton Region,2007-07-01,468143,7.7,3,10.3,4,2.6,1.0
Halton Region,2007-08-01,469131,12.8,5,12.8,5,2.6,1.0
Halton Region,2007-09-01,470119,20.4,8,7.7,3,0.0,0.0
Halton Region,2007-10-01,471107,7.6,3,2.5,1,0.0,0.0
Halton Region,2007-11-01,472095,2.5,1,2.5,1,0.0,0.0
Halton Region,2007-12-01,473083,12.7,5,7.6,3,2.5,1.0
Halton Region,2008-01-01,474071,12.7,5,10.1,4,0.0,0.0
Halton Region,2008-02-01,475058,17.7,7,5.1,2,5.1,2.0
Halton Region,2008-03-01,476046,7.6,3,5.0,2,2.5,1.0
Halton Region,2008-04-01,477034,12.6,5,12.6,5,2.5,1.0
Halton Region,2008-05-01,478022,22.6,9,15.1,6,2.5,1.0
Halton Region,2008-06-01,479010,12.5,5,0.0,0,2.5,1.0
Halton Region,2008-07-01,479998,17.5,7,5.0,2,0.0,0.0
Halton Region,2008-08-01,481133,22.4,9,5.0,2,0.0,0.0
Halton Region,2008-09-01,482269,10.0,4,2.5,1,2.5,1.0
Halton Region,2008-10-01,483404,22.3,9,12.4,5,5.0,2.0
Halton Region,2008-11-01,484540,19.8,8,9.9,4,2.5,1.0
Halton Region,2008-12-01,485675,12.4,5,12.4,5,0.0,0.0
Halton Region,2009-01-01,486811,7.4,3,12.3,5,2.5,1.0
Halton Region,2009-02-01,487946,12.3,5,4.9,2,2.5,1.0
Halton Region,2009-03-01,489081,12.3,5,4.9,2,2.5,1.0
Halton Region,2009-04-01,490217,14.7,6,7.3,3,0.0,0.0
Halton Region,2009-05-01,491352,4.9,2,2.4,1,0.0,0.0
Halton Region,2009-06-01,492488,26.8,11,0.0,0,7.3,3.0
Halton Region,2009-07-01,493623,9.7,4,12.2,5,2.4,1.0
Halton Region,2009-08-01,494714,12.1,5,2.4,1,2.4,1.0
Halton Region,2009-09-01,495806,12.1,5,9.7,4,7.3,3.0
Halton Region,2009-10-01,496897,7.2,3,2.4,1,4.8,2.0
Halton Region,2009-11-01,497988,12.0,5,7.2,3,7.2,3.0
Halton Region,2009-12-01,499079,24.0,10,7.2,3,0.0,0.0
Halton Region,2010-01-01,500171,12.0,5,0.0,0,0.0,0.0
Halton Region,2010-02-01,501262,26.3,11,2.4,1,4.8,2.0
Halton Region,2010-03-01,502353,19.1,8,9.6,4,2.4,1.0
Halton Region,2010-04-01,503444,23.8,10,11.9,5,0.0,0.0
Halton Region,2010-05-01,504536,16.6,7,14.3,6,4.8,2.0
Halton Region,2010-06-01,505627,2.4,1,2.4,1,2.4,1.0
Halton Region,2010-07-01,506718,21.3,9,11.8,5,2.4,1.0
Halton Region,2010-08-01,507588,7.1,3,7.1,3,4.7,2.0
Halton Region,2010-09-01,508458,14.2,6,4.7,2,4.7,2.0
Halton Region,2010-10-01,509328,16.5,7,11.8,5,2.4,1.0
Halton Region,2010-11-01,510198,11.8,5,4.7,2,4.7,2.0
Halton Region,2010-12-01,511068,7.0,3,2.3,1,0.0,0.0
Halton Region,2011-01-01,511939,11.7,5,7.0,3,4.7,2.0
Halton Region,2011-02-01,512809,9.4,4,2.3,1,2.3,1.0
Halton Region,2011-03-01,513679,23.4,10,4.7,2,0.0,0.0
Halton Region,2011-04-01,514549,14.0,6,4.7,2,2.3,1.0
Halton Region,2011-05-01,515419,21.0,9,7.0,3,4.7,2.0
Halton Region,2011-06-01,516289,18.6,8,4.6,2,2.3,1.0
Halton Region,2011-07-01,517159,18.6,8,13.9,6,2.3,1.0
Halton Region,2011-08-01,518110,6.9,3,2.3,1,2.3,1.0
Halton Region,2011-09-01,519060,13.9,6,4.6,2,4.6,2.0
Halton Region,2011-10-01,520011,18.5,8,0.0,0,2.3,1.0
Halton Region,2011-11-01,520962,13.8,6,6.9,3,0.0,0.0
Halton Region,2011-12-01,521912,11.5,5,4.6,2,2.3,1.0
Halton Region,2012-01-01,522863,20.7,9,6.9,3,2.3,1.0
Halton Region,2012-02-01,523814,11.5,5,11.5,5,2.3,1.0
Halton Region,2012-03-01,524764,11.4,5,4.6,2,4.6,2.0
Halton Region,2012-04-01,525715,16.0,7,22.8,10,4.6,2.0
Halton Region,2012-05-01,526666,4.6,2,6.8,3,0.0,0.0
Halton Region,2012-06-01,527616,11.4,5,11.4,5,0.0,0.0
Halton Region,2012-07-01,528567,13.6,6,11.4,5,6.8,3.0
Halton Region,2012-08-01,529528,9.1,4,9.1,4,0.0,0.0
Halton Region,2012-09-01,530488,22.6,10,9.0,4,0.0,0.0
Halton Region,2012-10-01,531449,13.5,6,13.5,6,6.8,3.0
Halton Region,2012-11-01,532409,29.3,13,13.5,6,0.0,0.0
Halton Region,2012-12-01,533370,18.0,8,4.5,2,2.2,1.0
Halton Region,2013-01-01,534331,9.0,4,4.5,2,6.7,3.0
Halton Region,2013-02-01,535291,17.9,8,6.7,3,2.2,1.0
Halton Region,2013-03-01,536252,4.5,2,4.5,2,2.2,1.0
Halton Region,2013-04-01,537212,11.2,5,13.4,6,2.2,1.0
Halton Region,2013-05-01,538173,22.3,10,13.4,6,0.0,0.0
Halton Region,2013-06-01,539133,22.3,10,8.9,4,2.2,1.0
Halton Region,2013-07-01,540094,17.8,8,6.7,3,0.0,0.0
Halton Region,2013-08-01,540913,22.2,10,20.0,9,2.2,1.0
Halton Region,2013-09-01,541733,22.2,10,6.6,3,4.4,2.0
Halton Region,2013-10-01,542552,17.7,8,15.5,7,0.0,0.0
Halton Region,2013-11-01,543372,22.1,10,2.2,1,0.0,0.0
Halton Region,2013-12-01,544191,6.6,3,2.2,1,0.0,0.0
Halton Region,2014-01-01,545011,13.2,6,6.6,3,0.0,0.0
Halton Region,2014-02-01,545830,8.8,4,2.2,1,0.0,0.0
Halton Region,2014-03-01,546649,11.0,5,6.6,3,4.4,2.0
Halton Region,2014-04-01,547469,13.2,6,11.0,5,0.0,0.0
Halton Region,2014-05-01,548288,19.7,9,8.8,4,0.0,0.0
Halton Region,2014-06-01,549108,26.2,12,10.9,5,6.6,3.0
Halton Region,2014-07-01,549927,8.7,4,6.5,3,0.0,0.0
Halton Region,2014-08-01,550649,21.8,10,8.7,4,4.4,2.0
Halton Region,2014-09-01,551370,13.1,6,2.2,1,4.4,2.0
Halton Region,2014-10-01,552092,34.8,16,6.5,3,2.2,1.0
Halton Region,2014-11-01,552814,10.9,5,8.7,4,2.2,1.0
Halton Region,2014-12-01,553535,13.0,6,2.2,1,2.2,1.0
Halton Region,2015-01-01,554257,10.8,5,0.0,0,2.2,1.0
Halton Region,2015-02-01,554979,17.3,8,6.5,3,0.0,0.0
Halton Region,2015-03-01,555700,17.3,8,8.6,4,4.3,2.0
Halton Region,2015-04-01,556422,23.7,11,6.5,3,4.3,2.0
Halton Region,2015-05-01,557144,12.9,6,6.5,3,4.3,2.0
Halton Region,2015-06-01,557865,10.8,5,6.5,3,2.2,1.0
Halton Region,2015-07-01,558587,12.9,6,4.3,2,0.0,0.0
Halton Region,2015-08-01,559504,21.4,10,0.0,0,0.0,0.0
Halton Region,2015-09-01,560421,21.4,10,12.8,6,0.0,0.0
Halton Region,2015-10-01,561338,15.0,7,6.4,3,8.6,4.0
Halton Region,2015-11-01,562255,21.3,10,8.5,4,2.1,1.0
Halton Region,2015-12-01,563172,19.2,9,4.3,2,4.3,2.0
Halton Region,2016-01-01,564089,27.7,13,6.4,3,10.6,5.0
Halton Region,2016-02-01,565006,14.9,7,17.0,8,4.2,2.0
Halton Region,2016-03-01,565923,29.7,14,14.8,7,8.5,4.0
Halton Region,2016-04-01,566840,23.3,11,8.5,4,4.2,2.0
Halton Region,2016-05-01,567757,21.1,10,14.8,7,4.2,2.0
Halton Region,2016-06-01,568674,25.3,12,8.4,4,0.0,0.0
Halton Region,2016-07-01,569591,14.7,7,12.6,6,2.1,1.0
Halton Region,2016-08-01,570682,18.9,9,12.6,6,6.3,3.0
Halton Region,2016-09-01,571773,8.4,4,2.1,1,2.1,1.0
Halton Region,2016-10-01,572864,25.1,12,14.7,7,6.3,3.0
Halton Region,2016-11-01,573955,37.6,18,10.5,5,2.1,1.0
Halton Region,2016-12-01,575046,20.9,10,16.7,8,4.2,2.0
Halton Region,2017-01-01,576137,27.1,13,4.2,2,2.1,1.0
Halton Region,2017-02-01,577228,24.9,12,8.3,4,6.2,3.0
Halton Region,2017-03-01,578319,27.0,13,12.4,6,10.4,5.0
Halton Region,2017-04-01,579410,16.6,8,6.2,3,8.3,4.0
Halton Region,2017-05-01,580501,43.4,21,16.5,8,4.1,2.0
Halton Region,2017-06-01,581592,33.0,16,6.2,3,6.2,3.0
Halton Region,2017-07-01,582683,43.2,21,8.2,4,4.1,2.0
Halton Region,2017-08-01,583704,39.1,19,10.3,5,8.2,4.0
Halton Region,2017-09-01,584725,24.6,12,10.3,5,10.3,5.0
Halton Region,2017-10-01,585746,30.7,15,6.1,3,8.2,4.0
Halton Region,2017-11-01,586767,32.7,16,4.1,2,10.2,5.0
Halton Region,2017-12-01,587788,18.4,9,4.1,2,4.1,2.0
Halton Region,2018-01-01,588809,32.6,16,10.2,5,2.0,1.0
Halton Region,2018-02-01,589830,24.4,12,12.2,6,10.2,5.0
Halton Region,2018-03-01,590851,50.8,25,20.3,10,12.2,6.0
Halton Region,2018-04-01,591872,40.5,20,12.2,6,12.2,6.0
Halton Region,2018-05-01,592893,32.4,16,6.1,3,2.0,1.0
Halton Region,2018-06-01,593914,50.5,25,10.1,5,4.0,2.0
Halton Region,2018-07-01,594935,36.3,18,14.1,7,6.1,3.0
Halton Region,2018-08-01,595944,42.3,21,14.1,7,6.0,3.0
Halton Region,2018-09-01,596953,36.2,18,2.0,1,10.1,5.0
Halton Region,2018-10-01,597962,32.1,16,8.0,4,10.0,5.0
Halton Region,2018-11-01,598971,54.1,27,14.0,7,10.0,5.0
Halton Region,2018-12-01,599980,38.0,19,20.0,10,4.0,2.0
Halton Region,2019-01-01,600989,39.9,20,10.0,5,8.0,4.0
Halton Region,2019-02-01,601997,67.8,34,23.9,12,4.0,2.0
Halton Region,2019-03-01,603006,39.8,20,4.0,2,6.0,3.0
Halton Region,2019-04-01,604015,37.7,19,21.9,11,7.9,4.0
Halton Region,2019-05-01,605024,69.4,35,0.0,0,7.9,4.0
Halton Region,2019-06-01,606033,39.6,20,11.9,6,4.0,2.0
Halton Region,2019-07-01,607042,33.6,17,5.9,3,5.9,3.0
Halton Region,2019-08-01,608037,45.4,23,9.9,5,0.0,0.0
Halton Region,2019-09-01,609031,9.9,5,3.9,2,2.0,1.0
Halton Region,2019-10-01,610026,33.4,17,5.9,3,3.9,2.0
Halton Region,2019-11-01,611021,21.6,11,11.8,6,3.9,2.0
Halton Region,2019-12-01,612015,29.4,15,13.7,7,5.9,3.0
Halton Region,2020-01-01,613010,17.6,9,2.0,1,5.9,3.0
Halton Region,2020-02-01,614005,33.2,17,11.7,6,3.9,2.0
Halton Region,2020-03-01,614999,31.2,16,5.9,3,2.0,1.0
Halton Region,2020-04-01,615994,50.6,26,7.8,4,,
Halton Region,2020-05-01,616989,27.2,14,3.9,2,,
Halton Region,2020-06-01,617983,21.4,11,9.7,5,,
Hastings Prince Edward,2003-01-01,159846,7.5,1,7.5,1,,
Hastings Prince Edward,2003-02-01,159891,30.0,4,22.5,3,,
Hastings Prince Edward,2003-03-01,159937,30.0,4,15.0,2,,
Hastings Prince Edward,2003-04-01,159982,15.0,2,0.0,0,,
Hastings Prince Edward,2003-05-01,160028,22.5,3,15.0,2,,
Hastings Prince Edward,2003-06-01,160073,30.0,4,37.5,5,,
Hastings Prince Edward,2003-07-01,160119,7.5,1,0.0,0,,
Hastings Prince Edward,2003-08-01,160221,15.0,2,7.5,1,,
Hastings Prince Edward,2003-09-01,160322,15.0,2,15.0,2,,
Hastings Prince Edward,2003-10-01,160424,15.0,2,15.0,2,,
Hastings Prince Edward,2003-11-01,160526,44.9,6,22.4,3,,
Hastings Prince Edward,2003-12-01,160627,59.8,8,22.4,3,,
Hastings Prince Edward,2004-01-01,160729,29.9,4,14.9,2,,
Hastings Prince Edward,2004-02-01,160831,29.8,4,52.2,7,,
Hastings Prince Edward,2004-03-01,160932,29.8,4,7.5,1,,
Hastings Prince Edward,2004-04-01,161034,0.0,0,22.4,3,,
Hastings Prince Edward,2004-05-01,161136,37.2,5,14.9,2,,
Hastings Prince Edward,2004-06-01,161237,0.0,0,14.9,2,,
Hastings Prince Edward,2004-07-01,161339,29.8,4,22.3,3,,
Hastings Prince Edward,2004-08-01,161418,14.9,2,14.9,2,,
Hastings Prince Edward,2004-09-01,161497,22.3,3,14.9,2,,
Hastings Prince Edward,2004-10-01,161577,22.3,3,29.7,4,,
Hastings Prince Edward,2004-11-01,161656,7.4,1,14.8,2,,
Hastings Prince Edward,2004-12-01,161735,22.3,3,14.8,2,,
Hastings Prince Edward,2005-01-01,161814,22.2,3,14.8,2,0.0,0.0
Hastings Prince Edward,2005-02-01,161893,14.8,2,14.8,2,0.0,0.0
Hastings Prince Edward,2005-03-01,161972,14.8,2,37.0,5,7.4,1.0
Hastings Prince Edward,2005-04-01,162052,7.4,1,29.6,4,0.0,0.0
Hastings Prince Edward,2005-05-01,162131,22.2,3,14.8,2,0.0,0.0
Hastings Prince Edward,2005-06-01,162210,29.6,4,14.8,2,0.0,0.0
Hastings Prince Edward,2005-07-01,162289,37.0,5,51.8,7,0.0,0.0
Hastings Prince Edward,2005-08-01,162333,37.0,5,7.4,1,7.4,1.0
Hastings Prince Edward,2005-09-01,162376,14.8,2,14.8,2,7.4,1.0
Hastings Prince Edward,2005-10-01,162420,22.2,3,22.2,3,7.4,1.0
Hastings Prince Edward,2005-11-01,162463,36.9,5,36.9,5,0.0,0.0
Hastings Prince Edward,2005-12-01,162507,14.8,2,29.5,4,14.8,2.0
Hastings Prince Edward,2006-01-01,162551,29.5,4,7.4,1,14.8,2.0
Hastings Prince Edward,2006-02-01,162594,36.9,5,7.4,1,0.0,0.0
Hastings Prince Edward,2006-03-01,162638,29.5,4,7.4,1,14.8,2.0
Hastings Prince Edward,2006-04-01,162681,14.8,2,14.8,2,0.0,0.0
Hastings Prince Edward,2006-05-01,162725,22.1,3,14.7,2,7.4,1.0
Hastings Prince Edward,2006-06-01,162768,29.5,4,14.7,2,0.0,0.0
Hastings Prince Edward,2006-07-01,162812,14.7,2,7.4,1,14.7,2.0
Hastings Prince Edward,2006-08-01,162856,14.7,2,14.7,2,0.0,0.0
Hastings Prince Edward,2006-09-01,162900,14.7,2,14.7,2,0.0,0.0
Hastings Prince Edward,2006-10-01,162945,58.9,8,22.1,3,0.0,0.0
Hastings Prince Edward,2006-11-01,162989,22.1,3,22.1,3,0.0,0.0
Hastings Prince Edward,2006-12-01,163033,36.8,5,14.7,2,14.7,2.0
Hastings Prince Edward,2007-01-01,163077,29.4,4,14.7,2,0.0,0.0
Hastings Prince Edward,2007-02-01,163121,29.4,4,22.1,3,0.0,0.0
Hastings Prince Edward,2007-03-01,163165,14.7,2,7.4,1,0.0,0.0
Hastings Prince Edward,2007-04-01,163210,44.1,6,14.7,2,0.0,0.0
Hastings Prince Edward,2007-05-01,163254,44.1,6,44.1,6,7.4,1.0
Hastings Prince Edward,2007-06-01,163298,14.7,2,14.7,2,0.0,0.0
Hastings Prince Edward,2007-07-01,163342,0.0,0,0.0,0,7.3,1.0
Hastings Prince Edward,2007-08-01,163362,22.0,3,22.0,3,0.0,0.0
Hastings Prince Edward,2007-09-01,163382,14.7,2,29.4,4,0.0,0.0
Hastings Prince Edward,2007-10-01,163402,7.3,1,0.0,0,7.3,1.0
Hastings Prince Edward,2007-11-01,163422,7.3,1,0.0,0,0.0,0.0
Hastings Prince Edward,2007-12-01,163442,29.4,4,22.0,3,0.0,0.0
Hastings Prince Edward,2008-01-01,163462,0.0,0,0.0,0,7.3,1.0
Hastings Prince Edward,2008-02-01,163481,29.4,4,7.3,1,22.0,3.0
Hastings Prince Edward,2008-03-01,163501,22.0,3,22.0,3,0.0,0.0
Hastings Prince Edward,2008-04-01,163521,36.7,5,14.7,2,0.0,0.0
Hastings Prince Edward,2008-05-01,163541,73.4,10,22.0,3,7.3,1.0
Hastings Prince Edward,2008-06-01,163561,36.7,5,29.3,4,7.3,1.0
Hastings Prince Edward,2008-07-01,163581,51.4,7,29.3,4,0.0,0.0
Hastings Prince Edward,2008-08-01,163591,22.0,3,7.3,1,0.0,0.0
Hastings Prince Edward,2008-09-01,163600,14.7,2,0.0,0,7.3,1.0
